ICAO	Latitude	Longitude
SEMH	-3.269	-79.962
SEMI	0.000	0.000
SEML	0.000	0.000
SEMN	0.000	0.000
SEMO	-2.067	-76.975
SEMP	0.000	0.000
SEMR	0.000	0.000
SEMS	0.000	0.000
SEMT	-0.946	-80.678
SEMX	-2.851	-79.804
SEMY	-1.740	-79.622
SENA	0.000	0.000
SENC	0.000	0.000
SENI	0.000	0.000
SENR	0.000	0.000
SENV	0.000	0.000
SEOL	0.000	0.000
SEOT	0.000	0.000
SEOV	0.000	0.000
SEOY	0.000	0.000
SEPA	0.000	0.000
SEPB	0.000	0.000
SEPD	0.073	-80.052
SEPE	0.000	0.000
SEPJ	0.000	0.000
SEPL	0.000	0.000
SEPN	0.000	0.000
SEPO	0.000	0.000
SEPP	0.000	0.000
SEPQ	0.000	0.000
SEPR	0.000	0.000
SEPS	0.000	0.000
SEPT	0.000	0.000
SEPU	0.000	0.000
SEPV	-1.041	-80.472
SEPX	0.000	0.000
SEQE	0.000	0.000
SEQU	-0.141	-78.488
SERA	0.000	0.000
SERB	-1.654	-78.656
SERH	0.000	0.000
SERO	-3.435	-79.978
SERR	0.000	0.000
SERT	0.000	0.000
SERY	0.000	0.000
SESA	-2.205	-80.989
SESC	0.000	0.000
SESD	-0.248	-79.214
SESE	0.000	0.000
SESF	0.000	0.000
SESH	0.000	0.000
SESI	0.000	0.000
SESL	0.000	0.000
SESN	0.000	0.000
SESO	0.000	0.000
SEST	-0.910	-89.616
SESU	0.000	0.000
SESX	0.000	0.000
SESY	0.000	0.000
SESZ	0.000	0.000
SETA	-2.261	-79.689
SETB	0.000	0.000
SETE	-0.987	-77.819
SETG	0.000	0.000
SETH	0.000	0.000
SETI	0.000	0.000
SETL	0.000	0.000
SETO	0.000	0.000
SETR	-0.123	-76.337
SETT	0.000	0.000
SETU	0.809	-77.708
SEVC	0.000	0.000
SEVI	0.000	0.000
SEVR	0.000	0.000
SEYA	0.000	0.000
SEZA	0.000	0.000
SEZP	0.000	0.000
SFAL	-51.686	-57.777
SGAS	-25.240	-57.519
SGAY	-27.371	-56.854
SGCO	-23.442	-57.427
SGEN	0.000	0.000
SGFI	-22.360	-60.054
SGGR	0.000	0.000
SGIB	-25.407	-54.619
SGLV	0.000	0.000
SGME	-22.045	-60.622
SGNA	0.000	0.000
SGOL	0.000	0.000
SGPI	-26.881	-58.318
SGPS	0.000	0.000
SHCR	0.000	0.000
SKAR	4.454	-75.765
SKAS	0.505	-76.501
SKBC	9.045	-73.975
SKBG	7.126	-73.185
SKBO	4.701	-74.147
SKBQ	10.889	-74.781
SKBS	6.203	-77.394
SKBU	3.819	-76.990
SKCC	7.928	-72.511
SKCD	5.072	-76.676
SKCG	10.442	-75.513
SKCL	3.543	-76.381
SKCO	1.814	-78.749
SKCZ	9.332	-75.286
SKEJ	7.024	-73.807
SKFL	1.590	-75.564
SKFX	0.000	0.000
SKGI	4.276	-74.797
SKGO	4.758	-75.956
SKGP	2.570	-77.898
SKGY	4.812	-74.065
SKIB	4.421	-75.133
SKIP	0.862	-77.672
SKLC	7.812	-76.716
SKLM	11.232	-72.490
SKLT	-4.193	-69.943
SKMD	6.220	-75.591
SKMG	9.283	-74.839
SKMR	8.824	-75.826
SKMU	1.254	-70.234
SKMZ	5.030	-75.465
SKNV	2.950	-75.294
SKOC	8.315	-73.358
SKOT	7.010	-74.715
SKPB	12.221	-71.985
SKPC	6.184	-67.493
SKPE	4.813	-75.739
SKPI	1.858	-76.086
SKPP	2.454	-76.610
SKPS	1.396	-77.291
SKPV	13.357	-81.358
SKQU	5.213	-74.884
SKRG	6.164	-75.423
SKRH	11.526	-72.926
SKSA	6.958	-71.855
SKSJ	2.579	-72.639
SKSM	11.119	-74.231
SKSP	12.583	-81.711
SKSV	2.152	-74.766
SKTD	5.430	-71.658
SKTM	6.451	-71.760
SKTU	8.074	-76.741
SKUC	7.069	-70.737
SKUI	5.691	-76.641
SKUL	4.088	-76.235
SKVP	10.435	-73.249
SKVV	4.168	-73.614
SKYP	5.319	-72.384
SLAB	0.000	0.000
SLAG	0.000	0.000
SLAN	0.000	0.000
SLAP	-14.739	-68.411
SLAQ	0.000	0.000
SLAS	-15.719	-63.092
SLAU	0.000	0.000
SLAV	0.000	0.000
SLAX	0.000	0.000
SLBC	0.000	0.000
SLBF	0.000	0.000
SLBH	0.000	0.000
SLBJ	-22.769	-64.315
SLBN	0.000	0.000
SLBU	0.000	0.000
SLBV	0.000	0.000
SLBW	0.000	0.000
SLBY	0.000	0.000
SLCA	-20.007	-63.527
SLCB	-17.421	-66.177
SLCC	0.000	0.000
SLCG	0.000	0.000
SLCH	-16.990	-65.141
SLCI	0.000	0.000
SLCJ	0.000	0.000
SLCL	0.000	0.000
SLCM	0.000	0.000
SLCN	-17.594	-69.434
SLCO	-11.040	-68.783
SLCP	-16.143	-62.026
SLCQ	0.000	0.000
SLCR	0.000	0.000
SLCS	0.000	0.000
SLCT	0.000	0.000
SLCV	0.000	0.000
SLCY	0.000	0.000
SLCZ	0.000	0.000
SLDN	0.000	0.000
SLDP	0.000	0.000
SLEC	0.000	0.000
SLED	0.000	0.000
SLEF	0.000	0.000
SLEJ	0.000	0.000
SLEL	0.000	0.000
SLEO	0.000	0.000
SLEP	0.000	0.000
SLES	0.000	0.000
SLEU	0.000	0.000
SLEV	0.000	0.000
SLEZ	0.000	0.000
SLFA	0.000	0.000
SLGJ	0.000	0.000
SLGY	-10.822	-65.346
SLHJ	0.000	0.000
SLHN	0.000	0.000
SLHT	0.000	0.000
SLHU	0.000	0.000
SLHY	0.000	0.000
SLIC	0.000	0.000
SLIG	0.000	0.000
SLIH	0.000	0.000
SLIJ	0.000	0.000
SLIR	0.000	0.000
SLIT	0.000	0.000
SLIV	0.000	0.000
SLIX	0.000	0.000
SLIZ	0.000	0.000
SLJD	0.000	0.000
SLJE	0.000	0.000
SLJM	0.000	0.000
SLJN	0.000	0.000
SLJO	-13.053	-64.662
SLJT	0.000	0.000
SLJV	0.000	0.000
SLKQ	0.000	0.000
SLKY	0.000	0.000
SLLA	0.000	0.000
SLLC	0.000	0.000
SLLE	0.000	0.000
SLLI	0.000	0.000
SLLJ	0.000	0.000
SLLL	0.000	0.000
SLLP	-16.513	-68.192
SLLT	0.000	0.000
SLLU	0.000	0.000
SLLV	0.000	0.000
SLLZ	0.000	0.000
SLMD	0.000	0.000
SLMG	-13.254	-64.063
SLML	0.000	0.000
SLMP	0.000	0.000
SLMR	0.000	0.000
SLMV	0.000	0.000
SLMW	0.000	0.000
SLMX	0.000	0.000
SLNE	0.000	0.000
SLNO	0.000	0.000
SLNP	0.000	0.000
SLNQ	0.000	0.000
SLNV	0.000	0.000
SLOI	0.000	0.000
SLOR	-17.963	-67.076
SLOT	0.000	0.000
SLPM	0.000	0.000
SLPO	-19.543	-65.724
SLPP	0.000	0.000
SLPR	0.000	0.000
SLPS	-18.975	-57.821
SLPT	0.000	0.000
SLPU	0.000	0.000
SLPV	0.000	0.000
SLQY	0.000	0.000
SLRA	-13.264	-64.605
SLRB	-18.328	-59.766
SLRE	0.000	0.000
SLRH	0.000	0.000
SLRI	-11.010	-66.073
SLRP	0.000	0.000
SLRQ	-14.428	-67.501
SLRR	0.000	0.000
SLRS	0.000	0.000
SLRT	0.000	0.000
SLRX	0.000	0.000
SLRY	-14.306	-67.354
SLSA	-13.762	-65.435
SLSB	-14.857	-66.737
SLSC	0.000	0.000
SLSD	0.000	0.000
SLSF	0.000	0.000
SLSG	0.000	0.000
SLSH	0.000	0.000
SLSI	-16.384	-60.963
SLSJ	0.000	0.000
SLSL	0.000	0.000
SLSM	-14.966	-65.634
SLSN	0.000	0.000
SLSQ	0.000	0.000
SLSR	0.000	0.000
SLSS	0.000	0.000
SLST	0.000	0.000
SLSU	-19.007	-65.289
SLSW	0.000	0.000
SLTE	0.000	0.000
SLTF	0.000	0.000
SLTG	0.000	0.000
SLTH	0.000	0.000
SLTI	-16.339	-58.402
SLTJ	-21.556	-64.701
SLTP	0.000	0.000
SLTR	-14.819	-64.918
SLTS	0.000	0.000
SLTT	0.000	0.000
SLTU	0.000	0.000
SLTY	0.000	0.000
SLTZ	0.000	0.000
SLUC	0.000	0.000
SLUV	0.000	0.000
SLUY	0.000	0.000
SLVA	0.000	0.000
SLVD	0.000	0.000
SLVE	0.000	0.000
SLVG	0.000	0.000
SLVI	0.000	0.000
SLVM	0.000	0.000
SLVN	0.000	0.000
SLVR	-17.645	-63.135
SLWA	0.000	0.000
SLWD	0.000	0.000
SLYA	0.000	0.000
SLYB	0.000	0.000
SLYP	0.000	0.000
SLYY	0.000	0.000
SLZB	0.000	0.000
SLZF	0.000	0.000
SLZG	0.000	0.000
SLZJ	0.000	0.000
SLZK	0.000	0.000
SLZR	0.000	0.000
SLZX	0.000	0.000
SMCI	0.000	0.000
SMCO	0.000	0.000
SMDA	0.000	0.000
SMJP	5.453	-55.188
SMKA	0.000	0.000
SMKE	0.000	0.000
SMNI	0.000	0.000
SMSM	0.000	0.000
SMTB	0.000	0.000
SMWA	0.000	0.000
SMZO	5.811	-55.191
SOCA	4.820	-52.360
SOML	0.000	0.000
SOOG	3.897	-51.804
SOOM	0.000	0.000
SOOR	0.000	0.000
SOOS	0.000	0.000
SOOY	0.000	0.000
SPAA	0.000	0.000
SPAB	0.000	0.000
SPAC	-4.607	-77.941
SPAG	0.000	0.000
SPAI	0.000	0.000
SPAL	0.000	0.000
SPAM	0.000	0.000
SPAN	0.000	0.000
SPAO	0.000	0.000
SPAP	0.000	0.000
SPAR	0.000	0.000
SPAS	-2.795	-76.466
SPAT	0.000	0.000
SPAY	-10.729	-73.766
SPBA	0.000	0.000
SPBB	-6.019	-76.988
SPBC	-3.917	-70.508
SPBL	0.000	0.000
SPBR	-11.411	-69.489
SPBS	0.000	0.000
SPBU	0.000	0.000
SPBY	0.000	0.000
SPCA	0.000	0.000
SPCB	0.000	0.000
SPCC	0.000	0.000
SPCG	0.000	0.000
SPCH	0.000	0.000
SPCL	-8.378	-74.574
SPCM	0.000	0.000
SPCN	0.000	0.000
SPCP	0.000	0.000
SPCR	0.000	0.000
SPCS	0.000	0.000
SPCT	0.000	0.000
SPCU	0.000	0.000
SPCV	0.000	0.000
SPDO	0.000	0.000
SPEB	0.000	0.000
SPEN	0.000	0.000
SPEO	-9.151	-78.524
SPEP	-9.768	-70.706
SPEQ	-17.179	-70.931
SPEV	0.000	0.000
SPEZ	0.000	0.000
SPFA	0.000	0.000
SPFL	0.000	0.000
SPGM	-9.290	-76.006
SPGS	0.000	0.000
SPGT	0.000	0.000
SPGU	0.000	0.000
SPHA	0.000	0.000
SPHC	0.000	0.000
SPHI	-6.787	-79.828
SPHL	0.000	0.000
SPHO	-13.155	-74.204
SPHT	0.000	0.000
SPHU	0.000	0.000
SPHV	0.000	0.000
SPHY	-13.706	-73.350
SPHZ	-9.347	-77.598
SPIA	0.000	0.000
SPIL	0.000	0.000
SPIM	-12.022	-77.114
SPIN	0.000	0.000
SPIP	0.000	0.000
SPIR	0.000	0.000
SPIS	0.000	0.000
SPIT	0.000	0.000
SPIY	0.000	0.000
SPIZ	0.000	0.000
SPJB	0.000	0.000
SPJI	-7.169	-76.728
SPJJ	-11.783	-75.473
SPJL	-15.467	-70.158
SPJN	-15.357	-75.136
SPJR	-7.136	-78.490
SPJU	0.000	0.000
SPLA	0.000	0.000
SPLD	0.000	0.000
SPLG	0.000	0.000
SPLN	0.000	0.000
SPLO	-17.695	-71.344
SPLP	-12.161	-76.999
SPLS	0.000	0.000
SPLT	0.000	0.000
SPLV	0.000	0.000
SPMA	0.000	0.000
SPME	-3.552	-80.381
SPMR	0.000	0.000
SPMS	-5.894	-76.118
SPMY	0.000	0.000
SPNA	0.000	0.000
SPNC	-9.878	-76.204
SPNH	0.000	0.000
SPNM	0.000	0.000
SPNO	0.000	0.000
SPNP	0.000	0.000
SPNR	0.000	0.000
SPNT	0.000	0.000
SPNU	0.000	0.000
SPNZ	0.000	0.000
SPOA	0.000	0.000
SPOL	-11.929	-77.061
SPOP	0.000	0.000
SPOR	0.000	0.000
SPOS	0.000	0.000
SPOV	0.000	0.000
SPOY	0.000	0.000
SPPA	0.000	0.000
SPPG	0.000	0.000
SPPH	0.000	0.000
SPPL	0.000	0.000
SPPM	0.000	0.000
SPPN	0.000	0.000
SPPO	0.000	0.000
SPPP	0.000	0.000
SPPT	0.000	0.000
SPPY	-6.202	-77.856
SPPZ	0.000	0.000
SPQI	0.000	0.000
SPQJ	0.000	0.000
SPQN	0.000	0.000
SPQR	0.000	0.000
SPQT	-3.785	-73.309
SPQU	-16.341	-71.583
SPRF	0.000	0.000
SPRG	0.000	0.000
SPRM	-11.129	-75.350
SPRT	0.000	0.000
SPRU	-8.085	-79.109
SPSA	0.000	0.000
SPSC	0.000	0.000
SPSE	0.000	0.000
SPSF	0.000	0.000
SPSH	0.000	0.000
SPSI	0.000	0.000
SPSJ	0.000	0.000
SPSL	0.000	0.000
SPSM	0.000	0.000
SPSO	-13.745	-76.220
SPSP	0.000	0.000
SPSR	0.000	0.000
SPSS	0.000	0.000
SPST	-6.509	-76.373
SPSY	0.000	0.000
SPTA	0.000	0.000
SPTE	0.000	0.000
SPTI	0.000	0.000
SPTN	-18.053	-70.276
SPTP	-4.550	-81.224
SPTQ	0.000	0.000
SPTR	0.000	0.000
SPTT	0.000	0.000
SPTU	-12.614	-69.229
SPTY	0.000	0.000
SPUC	0.000	0.000
SPUR	-5.206	-80.616
SPVA	0.000	0.000
SPVL	0.000	0.000
SPVR	0.000	0.000
SPYL	-4.576	-81.254
SPYO	0.000	0.000
SPZA	-14.854	-74.961
SPZH	0.000	0.000
SPZK	0.000	0.000
SPZO	-13.536	-71.939
SPZT	0.000	0.000
SUAA	-34.789	-56.264
SUAG	-30.401	-56.508
SUCA	-34.456	-57.771
SUDU	-33.359	-56.499
SULS	-34.855	-55.094
SUME	0.000	0.000
SUMO	-32.338	-54.217
SUMU	-34.838	-56.030
SUPE	-34.914	-54.921
SUPU	-32.365	-58.061
SURV	-30.974	-55.476
SUSO	-31.440	-57.991
SUTB	-31.749	-55.926
SUTR	0.000	0.000
SUVO	0.000	0.000
SVAC	9.553	-69.238
SVAN	9.429	-64.471
SVAT	4.052	-67.701
SVBC	10.107	-64.689
SVBI	8.619	-70.221
SVBL	10.183	-67.557
SVBM	10.043	-69.358
SVBS	10.250	-67.649
SVBZ	0.000	0.000
SVCB	8.122	-63.537
SVCD	7.626	-66.165
SVCH	0.000	0.000
SVCI	0.000	0.000
SVCJ	9.649	-68.575
SVCL	8.924	-67.417
SVCN	6.232	-62.854
SVCO	10.176	-70.065
SVCP	10.660	-63.262
SVCR	11.415	-69.681
SVCS	10.286	-66.816
SVCU	10.450	-64.130
SVCZ	9.372	-66.923
SVDP	0.000	0.000
SVED	6.715	-61.639
SVEZ	7.060	-69.497
SVGD	7.211	-70.756
SVGI	10.574	-62.313
SVGT	0.000	0.000
SVGU	9.027	-69.755
SVHG	10.462	-66.093
SVIC	0.000	0.000
SVIE	10.794	-63.981
SVJC	11.781	-70.152
SVJM	9.907	-67.379
SVKA	0.000	0.000
SVKM	0.000	0.000
SVLF	8.239	-72.271
SVLO	11.809	-66.179
SVMC	10.558	-71.728
SVMD	8.582	-71.161
SVMG	10.912	-63.966
SVMI	10.603	-66.991
SVMN	0.000	0.000
SVMT	9.749	-63.152
SVPA	5.620	-67.606
SVPC	10.480	-68.073
SVPM	7.801	-72.203
SVPR	8.288	-62.760
SVPT	7.576	-70.174
SVRS	0.000	0.000
SVSA	7.852	-72.435
SVSB	7.803	-71.166
SVSC	0.000	0.000
SVSE	0.000	0.000
SVSO	7.565	-72.035
SVSP	10.279	-68.755
SVSR	7.883	-67.444
SVST	8.945	-64.151
SVSZ	8.974	-71.943
SVTC	9.089	-62.094
SVTM	7.249	-61.529
SVTR	0.000	0.000
SVUM	0.000	0.000
SVUQ	0.000	0.000
SVVA	10.158	-67.927
SVVG	8.624	-71.673
SVVL	9.341	-70.584
SVVP	9.222	-65.993
SYAH	0.000	0.000
SYAN	0.000	0.000
SYAP	0.000	0.000
SYAW	0.000	0.000
SYBR	0.000	0.000
SYBT	0.000	0.000
SYEB	0.000	0.000
SYGH	0.000	0.000
SYGT	0.000	0.000
SYIB	0.000	0.000
SYKA	0.000	0.000
SYKI	0.000	0.000
SYKK	0.000	0.000
SYKM	5.865	-60.614
SYKR	0.000	0.000
SYKS	0.000	0.000
SYKT	0.000	0.000
SYKW	0.000	0.000
SYLD	5.966	-58.270
SYLP	0.000	0.000
SYLT	3.373	-59.789
SYMB	0.000	0.000
SYMD	0.000	0.000
SYMM	0.000	0.000
SYMN	0.000	0.000
SYMP	0.000	0.000
SYMR	0.000	0.000
SYMW	0.000	0.000
SYNA	0.000	0.000
SYOR	0.000	0.000
SYPR	0.000	0.000
SYWI	0.000	0.000
TAPA	17.137	-61.792
TAPH	0.000	0.000
TAPT	0.000	0.000
TBPB	13.074	-59.492
TDCF	15.337	-61.392
TDPD	15.547	-61.300
TDPR	0.000	0.000
TFFA	0.000	0.000
TFFB	0.000	0.000
TFFC	0.000	0.000
TFFF	14.591	-61.003
TFFG	18.100	-63.047
TFFJ	17.900	-62.850
TFFM	15.869	-61.270
TFFR	16.265	-61.532
TFFS	0.000	0.000
TGPG	0.000	0.000
TGPY	12.004	-61.786
TIST	18.337	-64.973
TISX	17.702	-64.798
TJBQ	18.495	-67.129
TJCG	0.000	0.000
TJCP	0.000	0.000
TJFA	18.309	-65.662
TJFF	0.000	0.000
TJIG	18.457	-66.098
TJMZ	18.256	-67.148
TJNR	18.245	-65.643
TJPS	18.008	-66.563
TJSJ	18.439	-66.002
TKPK	17.311	-62.719
TKPN	17.206	-62.590
TLPC	14.020	-60.993
TLPL	13.733	-60.953
TNCA	12.501	-70.015
TNCB	12.131	-68.268
TNCC	12.189	-68.960
TNCE	17.496	-62.979
TNCM	18.041	-63.109
TNCS	0.000	0.000
TQPF	18.205	-63.055
TRPM	33.587	-80.209
TTCP	11.149	-60.832
TTPP	10.595	-61.337
TTPS	0.000	0.000
TUPJ	18.445	-64.543
TUPW	0.000	0.000
TVSB	12.988	-61.262
TVSC	12.699	-61.342
TVSM	12.887	-61.180
TVSU	0.000	0.000
TVSV	13.144	-61.211
UAAA	43.352	77.040
UAAH	46.894	75.005
UAAN	0.000	0.000
UACC	51.022	71.467
UADD	0.000	0.000
UAFM	43.062	74.478
UAFO	40.609	72.793
UAFP	0.000	0.000
UAGZ	0.000	0.000
UAII	42.364	69.479
UAKD	47.708	67.733
UAOO	0.000	0.000
UARR	51.152	51.546
UASP	0.000	0.000
UASS	50.351	80.234
UATA	0.000	0.000
UATE	43.860	51.092
UATR	0.000	0.000
UATT	50.245	57.203
UAUR	0.000	0.000
UAUU	53.206	63.551
UBBB	40.468	50.047
UEBN	0.000	0.000
UEEA	34.804	-96.671
UEEE	62.093	129.771
UEMH	0.000	0.000
UEMM	0.000	0.000
UEMO	0.000	0.000
UENO	0.000	0.000
UERL	0.000	0.000
UERP	66.417	112.050
UERR	0.000	0.000
UERS	0.000	0.000
UERT	0.000	0.000
UESO	0.000	0.000
UESS	0.000	0.000
UGEE	40.148	44.397
UGGG	41.669	44.955
UGGN	0.000	0.000
UGMM	0.000	0.000
UGSS	42.858	41.128
UHBA	0.000	0.000
UHBB	50.422	127.410
UHBP	0.000	0.000
UHHD	0.000	0.000
UHHH	48.528	135.188
UHHO	0.000	0.000
UHMA	64.735	177.741
UHMD	64.380	-173.247
UHMG	0.000	0.000
UHMI	0.000	0.000
UHMK	0.000	0.000
UHML	0.000	0.000
UHMM	59.910	150.717
UHMN	0.000	0.000
UHMO	0.000	0.000
UHMP	67.500	171.000
UHMR	0.000	0.000
UHMS	0.000	0.000
UHNN	0.000	0.000
UHOO	0.000	0.000
UHPB	0.000	0.000
UHPD	0.000	0.000
UHPK	0.000	0.000
UHPM	0.000	0.000
UHPP	53.166	158.453
UHPT	0.000	0.000
UHPU	0.000	0.000
UHSH	53.515	142.888
UHSS	46.889	142.717
UHWW	43.399	132.151
UIAA	52.026	113.305
UIAM	0.000	0.000
UIBB	56.371	101.699
UIII	52.267	104.395
UIIO	0.000	0.000
UIKB	0.000	0.000
UIKK	0.000	0.000
UINN	0.000	0.000
UIUH	0.000	0.000
UIUU	51.807	107.438
UKBB	50.345	30.895
UKCC	48.073	37.740
UKDD	48.357	35.102
UKFF	45.039	33.983
UKHE	0.000	0.000
UKHH	49.359	26.934
UKII	0.000	0.000
UKKG	0.000	0.000
UKKK	50.402	30.452
UKKS	0.000	0.000
UKLL	49.813	23.956
UKLN	48.260	25.982
UKOO	46.427	30.678
UKWW	0.000	0.000
ULAK	0.000	0.000
ULAL	0.000	0.000
ULAM	0.000	0.000
ULLI	59.800	30.265
ULMM	68.782	32.751
ULOL	0.000	0.000
ULPP	0.000	0.000
ULTT	0.000	0.000
ULWB	0.000	0.000
ULWT	0.000	0.000
ULWW	0.000	0.000
UMGG	52.527	31.017
UMII	55.167	30.133
UMKK	54.890	20.592
UMMM	53.864	27.539
UMMS	53.882	28.031
UMRG	0.000	0.000
UMRR	0.000	0.000
UMRW	0.000	0.000
UMWW	0.000	0.000
UNAA	53.740	91.385
UNBB	53.364	83.542
UNEE	55.270	86.107
UNIB	0.000	0.000
UNII	0.000	0.000
UNIP	0.000	0.000
UNIS	0.000	0.000
UNIT	0.000	0.000
UNIW	0.000	0.000
UNKE	0.000	0.000
UNKK	0.000	0.000
UNKY	0.000	0.000
UNLL	0.000	0.000
UNLW	0.000	0.000
UNNN	0.000	0.000
UNOO	54.967	73.310
UNWW	0.000	0.000
UOAA	0.000	0.000
UOHH	0.000	0.000
UOTT	0.000	0.000
URKK	45.035	39.172
URMK	0.000	0.000
URML	42.817	47.652
URMM	44.225	43.082
URMT	45.109	42.113
URRM	0.000	0.000
URRR	47.258	39.818
URSS	43.446	39.947
URWA	46.283	48.006
URWW	48.782	44.345
USCC	55.303	61.507
USCM	53.393	58.760
USDD	66.590	66.610
USDH	0.000	0.000
USDS	0.000	0.000
USDT	0.000	0.000
USHB	0.000	0.000
USHH	0.000	0.000
USHS	0.000	0.000
USKD	0.000	0.000
USKK	0.000	0.000
USMM	0.000	0.000
USNL	0.000	0.000
USNN	60.950	76.467
USPP	57.917	56.026
USRR	61.250	73.500
USSE	0.000	0.000
USSS	56.741	60.804
USTO	37.132	-92.084
USTT	0.000	0.000
USUU	55.475	65.415
UTAA	37.992	58.363
UTAK	40.033	52.983
UTAV	39.083	63.613
UTDD	38.543	68.825
UTDO	0.000	0.000
UTED	0.000	0.000
UTKK	0.000	0.000
UTNN	42.486	59.623
UTSB	39.775	64.480
UTSM	0.000	0.000
UTSS	39.701	66.985
UTST	37.286	67.308
UTTT	41.257	69.282
UUBP	53.214	34.176
UUEE	55.972	37.415
UUEM	56.825	35.758
UUOO	51.814	39.230
UUWW	55.591	37.261
UUYH	0.000	0.000
UUYP	0.000	0.000
UUYT	0.000	0.000
UUYW	0.000	0.000
UUYY	61.648	50.846
UWKD	55.608	49.277
UWOO	51.796	55.457
UWPP	28.954	-98.520
UWUU	54.557	55.874
UWWW	53.505	50.164
VAAH	23.075	72.632
VAAK	20.699	77.056
VAAU	19.863	75.398
VABB	19.089	72.868
VABI	21.989	82.111
VABJ	23.288	69.670
VABM	15.859	74.618
VABO	22.336	73.226
VABP	23.285	77.337
VABV	21.752	72.185
VADN	20.435	72.844
VADS	24.268	72.205
VADZ	0.000	0.000
VAGN	0.000	0.000
VAGO	15.381	73.833
VAID	22.722	75.801
VAJB	23.178	80.052
VAJJ	19.098	72.834
VAJM	22.466	70.011
VAKD	0.000	0.000
VAKE	23.113	70.100
VAKJ	24.819	79.919
VAKP	16.664	74.288
VAKS	21.317	70.270
VAMS	0.000	0.000
VAND	0.000	0.000
VANP	21.092	79.047
VANR	19.962	73.807
VAPG	0.000	0.000
VAPO	18.582	73.919
VAPR	21.649	69.656
VARK	22.309	70.779
VARP	21.180	81.739
VASA	0.000	0.000
VASG	0.000	0.000
VASL	17.628	75.935
VASU	21.115	72.743
VAUD	24.617	73.913
VAWM	0.000	0.000
VCBI	7.181	79.884
VCCA	8.301	80.428
VCCB	7.706	81.678
VCCC	6.822	79.886
VCCG	7.337	81.626
VCCJ	9.792	80.070
VCCT	8.539	81.181
VCCW	6.254	81.235
VDBG	13.096	103.224
VDKC	0.000	0.000
VDKH	12.255	104.564
VDKT	0.000	0.000
VDPP	11.546	104.844
VDPT	0.000	0.000
VDSR	13.411	103.813
VDST	13.531	106.014
VDVS	0.000	0.000
VEAN	28.175	94.802
VEAT	23.889	91.241
VEAZ	23.746	92.803
VEBA	0.000	0.000
VEBC	0.000	0.000
VEBD	26.681	88.328
VEBG	25.261	88.796
VEBK	23.643	86.149
VEBL	0.000	0.000
VEBS	20.244	85.818
VECC	22.655	88.447
VECK	0.000	0.000
VECO	26.330	89.467
VECX	0.000	0.000
VEDB	23.834	86.425
VEDZ	27.989	94.223
VEGK	26.739	83.449
VEGT	26.106	91.585
VEGY	24.748	84.943
VEHK	21.579	84.006
VEIM	24.760	93.897
VEJH	21.913	84.050
VEJP	18.880	82.552
VEJS	22.812	86.168
VEJT	26.731	94.176
VEKH	0.000	0.000
VEKJ	0.000	0.000
VEKM	24.135	91.811
VEKN	0.000	0.000
VEKR	24.308	92.007
VEKU	24.913	92.979
VEKW	0.000	0.000
VELR	27.291	94.097
VEMH	0.000	0.000
VEMN	27.483	95.017
VEMZ	26.120	85.313
VENP	20.870	82.519
VEPG	28.066	95.336
VEPH	23.474	87.428
VEPN	0.000	0.000
VEPP	0.000	0.000
VEPT	25.591	85.088
VEPU	25.760	87.409
VERA	0.000	0.000
VERC	23.315	85.321
VERG	0.000	0.000
VERK	22.256	84.814
VERL	0.000	0.000
VERN	0.000	0.000
VERU	0.000	0.000
VETJ	0.000	0.000
VETK	0.000	0.000
VETS	0.000	0.000
VEUK	20.098	83.183
VEVZ	0.000	0.000
VEZO	27.588	93.828
VGCB	21.452	91.964
VGCM	0.000	0.000
VGEG	22.249	91.813
VGIS	24.152	89.049
VGJR	23.184	89.161
VGLM	0.000	0.000
VGRJ	24.437	88.616
VGSD	25.759	88.909
VGSG	0.000	0.000
VGSH	0.000	0.000
VGSY	24.963	91.867
VGTJ	23.778	90.382
VGZR	23.843	90.398
VHCH	0.000	0.000
VHHH	22.309	113.914
VHKT	0.000	0.000
VHSK	22.436	114.080
VIAG	27.156	77.961
VIAH	0.000	0.000
VIAL	25.439	81.734
VIAR	31.707	74.799
VIBH	0.000	0.000
VIBK	28.072	73.207
VIBL	26.988	80.893
VIBN	25.452	82.859
VIBR	31.882	77.184
VIBT	30.270	74.756
VIBW	28.837	76.178
VIBY	28.422	79.450
VICG	30.673	76.788
VICX	26.404	80.410
VIDD	28.584	77.205
VIDN	30.187	78.180
VIDP	28.566	77.103
VIDR	0.000	0.000
VIFB	0.000	0.000
VIFD	0.000	0.000
VIFZ	0.000	0.000
VIGN	24.654	77.347
VIGR	26.294	78.228
VIHR	29.181	75.753
VIJN	25.490	78.559
VIJO	26.251	73.048
VIJP	26.824	75.810
VIJR	26.889	70.864
VIJU	32.690	74.838
VIKA	26.441	80.363
VIKD	0.000	0.000
VIKO	25.161	75.845
VILD	30.854	75.951
VILH	34.136	77.546
VILK	26.761	80.886
VILP	0.000	0.000
VIMG	0.000	0.000
VINH	0.000	0.000
VINL	0.000	0.000
VIPK	32.234	75.634
VIPL	30.315	76.363
VIPT	29.033	79.474
VIQG	0.000	0.000
VIRB	26.250	81.381
VIRG	0.000	0.000
VISB	0.000	0.000
VISM	31.082	77.058
VISP	29.994	77.424
VISR	33.987	74.774
VIST	0.000	0.000
